Date,Open,High,Low,Close,Adj Close,Volume
2005-04-10,4.325000,4.350000,4.075000,4.125000,2.597687,291169427
2005-04-17,4.000000,4.275000,3.925000,4.275000,2.692147,302790910
2005-04-24,4.275000,4.400000,4.150000,4.225000,2.660660,332225984
2005-05-01,4.200000,4.300000,4.150000,4.300000,2.707891,171504194
2005-05-08,4.275000,4.450000,4.125000,4.200000,2.644916,262426814
2005-05-15,4.170000,4.225000,4.050000,4.225000,2.679031,201396942
2005-05-22,4.275000,4.300000,4.050000,4.200000,2.663178,219070936
2005-05-29,4.200000,4.325000,4.175000,4.250000,2.694883,246809017
2005-06-05,4.250000,4.350000,4.075000,4.175000,2.647327,495157042
2005-06-12,4.175000,4.350000,4.075000,4.175000,2.647327,503750066
2005-06-19,4.200000,4.325000,4.100000,4.275000,2.710736,864870037
2005-06-26,4.275000,4.725000,4.250000,4.625000,2.932667,838855453
2005-07-03,4.700000,5.050000,4.600000,4.775000,3.027780,702649049
2005-07-10,4.850000,4.975000,4.600000,4.675000,2.964371,465601207
2005-07-17,4.650000,4.850000,4.575000,4.750000,3.011929,491227670
2005-07-24,4.775000,5.300000,4.750000,5.300000,3.360679,537941655
2005-07-31,5.450000,5.800000,5.150000,5.350000,3.392382,693365632
2005-08-07,5.300000,6.050000,5.300000,6.050000,3.836246,552642124
2005-08-14,6.050000,6.100000,5.300000,5.500000,3.487496,490579051
2005-08-21,5.600000,5.750000,5.400000,5.650000,3.582609,356423231
2005-08-28,5.650000,5.800000,5.400000,5.750000,3.646018,483434018
2005-09-04,5.750000,5.750000,5.400000,5.450000,3.455792,236630863
2005-09-11,5.550000,5.600000,5.300000,5.350000,3.392382,240070632
2005-09-18,5.360000,5.700000,5.360000,5.550000,3.551193,238758484
2005-09-25,5.550000,5.650000,5.350000,5.600000,3.583187,238697164
2005-10-02,5.550000,5.600000,5.000000,5.000000,3.199274,421862842
2005-10-09,5.000000,5.250000,4.825000,4.875000,3.119292,374545635
2005-10-16,4.875000,5.100000,4.825000,4.850000,3.103295,311964405
2005-10-23,4.875000,5.050000,4.775000,4.925000,3.151284,326853206
2005-10-30,5.000000,5.250000,4.950000,5.200000,3.327244,248749276
2005-11-06,5.100000,5.150000,4.900000,4.975000,3.183276,270579993
2005-11-13,4.975000,5.100000,4.875000,5.050000,3.231266,308312799
2005-11-20,5.050000,5.300000,4.975000,5.250000,3.359237,254981198
2005-11-27,5.250000,5.400000,5.100000,5.350000,3.423222,273868188
2005-12-04,5.400000,5.600000,5.300000,5.550000,3.551193,322990335
2005-12-11,5.550000,5.600000,5.250000,5.350000,3.423222,303790467
2005-12-18,5.250000,5.450000,5.250000,5.300000,3.391230,230166507
2005-12-25,5.360000,5.360000,5.150000,5.150000,3.295252,219042400
2006-01-01,5.240000,5.550000,5.150000,5.400000,3.455215,367812327
2006-01-08,5.400000,6.000000,5.400000,5.950000,3.807135,455613012
2006-01-15,6.000000,6.450000,5.950000,6.300000,4.031084,540049826
2006-01-22,6.300000,6.600000,6.200000,6.500000,4.159056,397783762
2006-01-29,6.480000,6.850000,6.350000,6.450000,4.127062,403473465
2006-02-05,6.450000,6.850000,6.450000,6.600000,4.223040,522113174
2006-02-12,6.500000,6.600000,6.200000,6.300000,4.031084,330180586
2006-02-19,6.400000,6.600000,6.350000,6.550000,4.191049,283310944
2006-02-26,6.700000,6.700000,6.450000,6.550000,4.191049,320489207
2006-03-05,6.650000,6.700000,6.050000,6.050000,3.871120,388132130
2006-03-12,6.150000,6.300000,6.050000,6.200000,3.967099,218905148
2006-03-19,6.200000,6.450000,6.100000,6.300000,4.031084,307913288
2006-03-26,6.250000,6.250000,5.900000,6.000000,3.839128,686968366
2006-04-02,6.050000,6.150000,5.950000,6.150000,3.935105,454970584
2006-04-09,6.100000,6.450000,6.100000,6.350000,4.063077,405132218
2006-04-16,6.350000,6.850000,6.350000,6.700000,4.287026,559377172
2006-04-23,6.800000,6.850000,6.100000,6.250000,3.999092,404932478
2006-04-30,6.350000,6.500000,6.350000,6.470000,4.139860,432922026
2006-05-07,6.600000,6.600000,6.400000,6.450000,4.127062,613731808
2006-05-14,6.200000,6.300000,5.950000,6.050000,3.871120,609845250
2006-05-21,6.000000,6.050000,5.750000,6.000000,3.899587,663324501
2006-05-28,6.050000,6.050000,5.700000,5.900000,3.834593,427173622
2006-06-04,5.900000,6.000000,5.400000,5.550000,3.607117,491321342
2006-06-11,5.550000,5.950000,5.250000,5.850000,3.802097,806389220
2006-06-18,5.850000,5.900000,5.600000,5.750000,3.737103,360743584
2006-06-25,5.850000,6.250000,5.750000,6.200000,4.029573,508210684
2006-07-02,6.300000,6.400000,6.200000,6.400000,4.159558,403253060
2006-07-09,6.300000,6.400000,6.250000,6.300000,4.094566,296964915
2006-07-16,6.300000,6.550000,6.150000,6.500000,4.224553,446260582
2006-07-23,6.420000,6.650000,6.390000,6.610000,4.296044,390371439
2006-07-30,6.660000,6.770000,6.600000,6.640000,4.315542,278857711
2006-08-06,6.660000,7.060000,6.650000,7.010000,4.556017,392066753
2006-08-13,7.100000,7.180000,6.690000,6.800000,4.419530,366351895
2006-08-20,6.820000,6.950000,6.640000,6.770000,4.400033,295492351
2006-08-27,6.790000,6.830000,6.700000,6.770000,4.400033,341819306
2006-09-03,6.790000,6.800000,6.380000,6.510000,4.231052,440859457
2006-09-10,6.440000,6.440000,6.230000,6.370000,4.140061,403568434
2006-09-17,6.430000,6.520000,6.340000,6.450000,4.272542,382748681
2006-09-24,6.400000,6.510000,6.300000,6.470000,4.285790,284812583
2006-10-01,6.440000,6.520000,6.200000,6.300000,4.173181,368131386
2006-10-08,6.290000,6.460000,6.200000,6.400000,4.239422,421428030
2006-10-15,6.460000,6.580000,6.410000,6.500000,4.305663,398905088
2006-10-22,6.500000,6.660000,6.410000,6.540000,4.332159,414402649
2006-10-29,6.570000,6.610000,6.450000,6.530000,4.325536,246448904
2006-11-05,6.520000,6.900000,6.450000,6.850000,4.537507,682343758
2006-11-12,6.830000,6.830000,6.580000,6.670000,4.418273,441415461
2006-11-19,6.550000,7.020000,6.550000,6.880000,4.557379,480881777
2006-11-26,6.850000,6.980000,6.650000,6.770000,4.484515,533844553
2006-12-03,6.760000,6.950000,6.760000,6.880000,4.557379,455395965
2006-12-10,6.870000,7.040000,6.750000,6.980000,4.623620,466910042
2006-12-17,7.000000,7.010000,6.770000,6.910000,4.577251,362439566
2006-12-24,6.850000,7.570000,6.850000,7.380000,4.888584,423068540
2006-12-31,7.370000,7.590000,6.850000,7.040000,4.663365,561007317
2007-01-07,6.890000,6.950000,6.620000,6.680000,4.424897,557915535
2007-01-14,6.800000,6.900000,6.580000,6.700000,4.438145,672968025
2007-01-21,6.770000,6.830000,6.610000,6.670000,4.418273,486511841
2007-01-28,6.760000,6.780000,6.560000,6.590000,4.365280,414496047
2007-02-04,6.600000,6.710000,6.500000,6.520000,4.318912,505459151
2007-02-11,6.510000,6.600000,6.400000,6.510000,4.312287,506504086
2007-02-18,6.510000,6.580000,6.450000,6.490000,4.299039,188212203
2007-02-25,6.440000,6.560000,6.190000,6.330000,4.193053,607229008
2007-03-04,6.300000,6.460000,6.140000,6.310000,4.179805,599061493
2007-03-11,6.360000,6.440000,6.180000,6.320000,4.186430,350300826
2007-03-18,6.320000,6.490000,6.250000,6.480000,4.292416,281685214
2007-03-25,6.500000,6.920000,6.490000,6.850000,4.537507,617660257
2007-04-01,6.950000,6.950000,6.780000,6.870000,4.550755,183610452
2007-04-08,6.870000,6.960000,6.800000,6.910000,4.577251,338171781
2007-04-15,6.920000,6.940000,6.700000,6.770000,4.484515,388032369
2007-04-22,6.800000,6.850000,6.700000,6.760000,4.477890,325552511
2007-04-29,6.850000,7.030000,6.720000,6.990000,4.630244,456040349
2007-05-06,7.010000,7.050000,6.800000,6.860000,4.544131,400153476
2007-05-13,7.080000,7.200000,6.930000,7.150000,4.736230,691870761
2007-05-20,7.150000,7.570000,7.130000,7.270000,4.912866,764834826
2007-05-27,7.370000,7.680000,7.040000,7.480000,5.054779,675282832
2007-06-03,7.620000,8.400000,7.540000,8.160000,5.514304,1173442832
2007-06-10,8.170000,8.480000,7.990000,8.450000,5.710278,485818944
2007-06-17,8.490000,9.480000,8.490000,8.960000,6.054921,760848986
2007-06-24,8.900000,9.140000,8.380000,8.860000,5.987344,759359191
2007-07-01,8.880000,9.380000,8.880000,9.250000,6.250895,443334519
2007-07-08,9.300000,9.510000,9.180000,9.340000,6.311714,618630252
2007-07-15,9.300000,9.830000,9.280000,9.680000,6.541477,510590076
2007-07-22,9.670000,9.760000,8.760000,8.930000,6.034649,617401570
2007-07-29,8.900000,9.480000,8.740000,9.170000,6.196833,653735161
2007-08-05,8.890000,9.340000,8.530000,8.600000,5.811643,449250091
2007-08-12,8.700000,8.750000,6.960000,7.510000,5.075051,789522568
2007-08-19,7.900000,9.130000,7.770000,8.990000,6.075194,940539363
2007-08-26,9.250000,9.610000,8.720000,9.530000,6.440113,822784709
2007-09-02,9.430000,10.220000,9.210000,9.780000,6.609056,743319359
2007-09-09,9.580000,10.520000,9.550000,10.320000,6.973971,785708929
2007-09-16,10.500000,12.120000,10.300000,11.960000,8.189672,865287741
2007-09-23,12.000000,13.180000,11.980000,13.080000,8.956598,654145149
2007-09-30,13.180000,13.460000,11.520000,12.540000,8.586830,749869578
2007-10-07,12.720000,14.200000,11.840000,13.520000,9.257890,850299772
2007-10-14,13.820000,15.300000,13.800000,14.300000,9.791999,1049654578
2007-10-21,13.700000,15.420000,13.600000,15.200000,10.408278,858536082
2007-10-28,15.400000,17.600000,15.400000,15.920000,10.901301,1055567193
2007-11-04,15.600000,15.740000,13.480000,13.980000,9.572876,1043752035
2007-11-11,13.580000,13.800000,12.220000,12.400000,8.490964,863305575
2007-11-18,12.400000,13.500000,11.880000,13.320000,9.120938,867775113
2007-11-25,13.900000,14.440000,13.260000,14.300000,9.791999,693466101
2007-12-02,14.000000,14.620000,13.800000,13.800000,9.449622,567403431
2007-12-09,13.880000,14.080000,12.080000,12.600000,8.627915,723608861
2007-12-16,12.260000,12.800000,11.460000,12.620000,8.641610,603090048
2007-12-23,12.860000,13.400000,12.626000,12.820000,8.778561,229006573
2007-12-30,13.000000,13.900000,12.900000,13.860000,9.490705,458355974
2008-01-06,13.400000,14.900000,13.040000,14.140000,9.682440,791179616
2008-01-13,14.100000,14.300000,11.320000,11.820000,8.093806,856446404
2008-01-20,11.520000,11.920000,9.250000,11.740000,8.039024,1101900833
2008-01-27,11.200000,12.100000,10.720000,11.820000,8.093806,739503595
2008-02-03,11.322000,12.620000,11.300000,11.700000,8.011634,415492681
2008-02-10,11.640000,12.440000,10.900000,12.320000,8.436183,747352850
2008-02-17,12.640000,13.180000,12.100000,12.660000,8.669001,695950492
2008-02-24,12.800000,13.620000,12.640000,13.460000,9.216805,585918869
2008-03-02,12.800000,13.100000,11.208000,12.180000,8.340319,720597978
2008-03-09,12.300000,13.440000,12.060000,12.340000,8.449878,870455543
2008-03-16,11.960000,11.960000,10.080000,10.180000,6.970808,946381237
2008-03-23,10.400000,12.000000,10.220000,11.780000,8.066415,545496308
2008-03-30,11.620000,12.300000,11.320000,12.220000,8.367707,389954260
2008-04-06,12.500000,12.900000,11.820000,12.800000,8.764866,511730720
2008-04-13,12.300000,13.600000,12.120000,13.480000,9.230498,660704322
2008-04-20,14.200000,14.280000,13.200000,13.280000,9.093549,742014695
2008-04-27,13.460000,14.420000,13.300000,13.380000,9.162023,742683389
2008-05-04,13.660000,14.440000,13.420000,14.080000,9.641353,717850264
2008-05-11,14.000000,15.120000,13.840000,14.900000,10.202852,533955194
2008-05-18,15.060000,16.240000,14.700000,14.740000,10.093290,941894109
2008-05-25,14.260000,15.120000,13.360000,13.600000,9.416619,874222611
2008-06-01,13.800000,14.220000,12.780000,13.380000,9.264292,847528068
2008-06-08,13.600000,13.600000,12.880000,12.880000,8.918096,512245906
2008-06-15,12.980000,13.440000,12.560000,12.620000,8.738069,555938398
2008-06-22,12.500000,13.600000,12.420000,13.100000,9.070419,604331130
2008-06-29,13.340000,14.320000,13.120000,13.260000,9.181203,588945378
2008-07-06,13.828000,13.828000,12.700000,13.140000,9.098118,569255081
2008-07-13,13.200000,13.320000,11.640000,11.880000,8.225693,529398485
2008-07-20,12.040000,12.380000,11.040000,11.240000,7.782559,776519426
2008-07-27,11.180000,11.740000,11.140000,11.640000,8.059519,203909554
2008-08-03,11.580000,11.580000,10.420000,10.560000,7.311730,499110900
2008-08-10,10.380000,11.360000,10.000000,10.670000,7.387892,533773972
2008-08-17,10.600000,11.000000,10.060000,10.700000,7.408664,440429455
2008-08-24,10.920000,12.360000,10.900000,12.060000,8.350327,597704674
2008-08-31,12.020000,12.180000,10.240000,10.440000,7.228640,642591559
2008-09-07,10.040000,11.100000,9.130000,9.370000,6.487774,760251093
2008-09-14,9.287000,9.350000,7.480000,9.350000,6.600123,868940046
2008-09-21,3.280000,10.220000,3.280000,9.470000,6.684831,699520452
2008-09-28,9.650000,9.650000,8.120000,8.330000,5.880109,537244638
2008-10-05,8.423000,8.423000,5.640000,5.900000,4.164784,803199669
2008-10-12,6.040000,7.320000,5.620000,5.740000,4.051840,1011216955
2008-10-19,5.710000,6.420000,4.680000,4.880000,3.444771,891924291
2008-10-26,4.880000,6.560000,3.830000,6.300000,4.447142,1311020326
2008-11-02,5.800000,7.060000,5.360000,5.950000,4.200078,890283120
2008-11-09,5.952000,6.660000,5.570000,6.000000,4.235373,647491947
2008-11-16,6.000000,6.150000,4.840000,5.060000,3.571831,640835868
2008-11-23,4.920000,6.470000,4.920000,6.250000,4.411847,746179383
2008-11-30,6.250000,6.700000,5.670000,5.820000,4.108313,613369865
2008-12-07,5.690000,7.990000,5.690000,7.210000,5.089507,1063109990
2008-12-14,6.870000,8.060000,6.870000,7.210000,5.089507,907123315
2008-12-21,7.130000,7.340000,6.330000,6.640000,4.687146,239961383
2008-12-28,6.700000,7.590000,6.650000,7.590000,5.357748,339723688
2009-01-04,7.940000,8.380000,7.150000,7.450000,5.258922,654251421
2009-01-11,7.410000,7.410000,6.500000,6.640000,4.687146,531325654
2009-01-18,6.750000,6.940000,6.210000,6.500000,4.588321,492939177
2009-01-25,6.520000,7.150000,6.495000,6.800000,4.800090,211765631
2009-02-01,6.840000,7.220000,6.480000,7.200000,5.082448,417118558
2009-02-08,7.190000,7.750000,7.100000,7.350000,5.188332,455415984
2009-02-15,7.350000,7.500000,6.700000,6.730000,4.750678,397128928
2009-02-22,6.880000,7.080000,6.620000,6.800000,4.800090,445068701
2009-03-01,6.650000,6.670000,6.000000,6.080000,4.291844,571731487
2009-03-08,6.170000,7.150000,6.150000,7.120000,5.025977,623329284
2009-03-15,7.100000,7.720000,6.940000,7.530000,5.315394,433571976
2009-03-22,7.750000,8.500000,7.750000,8.330000,5.880109,692192194
2009-03-29,8.020000,8.540000,7.580000,8.330000,5.880109,576592238
2009-04-05,8.500000,8.830000,7.680000,8.150000,5.753048,429756666
2009-04-12,8.150000,9.250000,8.150000,9.200000,6.494239,718588916
2009-04-19,9.200000,9.200000,8.360000,8.750000,6.176587,515340514
2009-04-26,8.640000,8.840000,8.240000,8.690000,6.134231,286341161
2009-05-03,9.100000,10.040000,8.950000,9.940000,7.016602,670472473
2009-05-10,10.000000,10.580000,9.540000,9.980000,7.044838,615683310
2009-05-17,9.630000,10.560000,9.520000,9.990000,7.051896,546960327
2009-05-24,9.840000,10.340000,9.250000,10.200000,7.200136,593292398
2009-05-31,10.500000,11.440000,10.440000,11.180000,8.053135,754054564
2009-06-07,10.960000,11.160000,10.280000,10.840000,7.808229,500805470
2009-06-14,10.720000,10.860000,9.490000,9.630000,6.936646,615901603
2009-06-21,9.600000,9.940000,9.150000,9.910000,7.138334,490092734
2009-06-28,9.890000,9.960000,9.250000,9.380000,6.756568,391320364
2009-07-05,9.240000,9.290000,8.850000,9.060000,6.526066,480106093
2009-07-12,9.080000,9.900000,8.800000,9.780000,7.044695,649863208
2009-07-19,9.900000,10.660000,9.870000,10.460000,7.534508,551989862
2009-07-26,10.600000,10.960000,10.020000,10.420000,7.505697,672477419
2009-08-02,10.460000,11.160000,10.360000,10.660000,7.678570,614770340
2009-08-09,10.860000,11.040000,10.500000,10.740000,7.736197,361059109
2009-08-16,10.400000,10.540000,9.940000,10.320000,7.433665,461490783
2009-08-23,10.640000,10.800000,10.240000,10.360000,7.462476,456856394
2009-08-30,10.140000,10.500000,9.960000,10.420000,7.505697,343289441
2009-09-06,10.420000,11.080000,10.360000,11.020000,7.937885,501277073
2009-09-13,10.820000,11.100000,10.560000,10.820000,7.940324,594328836
2009-09-20,10.800000,10.980000,10.200000,10.380000,7.617425,468933134
2009-09-27,10.340000,10.680000,10.200000,10.240000,7.514686,349737399
2009-10-04,10.400000,11.340000,10.340000,11.260000,8.263221,401789197
2009-10-11,11.420000,12.260000,11.120000,11.920000,8.747565,516603961
2009-10-18,11.940000,13.000000,11.900000,12.900000,9.466744,500153255
2009-10-25,12.900000,12.900000,11.340000,12.020000,8.820951,444362477
2009-11-01,11.460000,12.360000,11.400000,12.260000,8.997076,375204929
2009-11-08,12.360000,12.720000,12.160000,12.540000,9.202554,293838084
2009-11-15,12.800000,12.960000,12.420000,12.560000,9.217233,266089951
2009-11-22,12.680000,12.680000,11.500000,11.780000,8.644824,314749643
2009-11-29,12.080000,12.460000,11.800000,12.140000,8.909014,318909829
2009-12-06,12.100000,12.180000,11.700000,12.080000,8.864981,291158275
2009-12-13,11.960000,12.260000,11.780000,11.840000,8.688855,313456420
2009-12-20,11.720000,12.260000,11.600000,12.060000,8.850305,156073042
2009-12-27,12.060000,12.280000,11.880000,12.200000,8.953044,125219136
2010-01-03,12.220000,13.300000,12.160000,13.040000,9.569483,363502270
2010-01-10,13.160000,13.500000,12.260000,12.440000,9.129170,379665031
2010-01-17,12.080000,12.300000,11.300000,11.560000,8.483378,375696389
2010-01-24,11.320000,11.560000,10.860000,11.040000,8.101771,425640431
2010-01-31,10.820000,12.580000,10.780000,11.600000,8.512731,710187190
2010-02-07,11.380000,12.420000,11.220000,12.180000,8.938365,475419597
2010-02-14,12.400000,12.500000,11.720000,11.780000,8.644824,172953755
2010-02-21,12.240000,12.500000,11.940000,12.240000,8.982397,353618596
2010-02-28,12.300000,12.480000,12.080000,12.340000,9.055784,365906052
2010-03-07,12.600000,12.940000,12.500000,12.880000,9.452065,285577488
2010-03-14,13.000000,13.000000,12.560000,12.660000,9.290618,294442342
2010-03-21,12.460000,12.740000,12.140000,12.600000,9.246587,239631226
2010-03-28,12.840000,13.100000,12.660000,13.080000,9.598837,243424733
2010-04-04,13.700000,14.080000,13.460000,13.960000,10.244632,338441590
2010-04-11,14.200000,14.280000,13.560000,14.000000,10.273986,433528317
2010-04-18,13.620000,13.960000,13.280000,13.580000,9.965765,275351726
2010-04-25,13.680000,14.160000,13.300000,13.840000,10.156569,312774119
2010-05-02,13.860000,14.120000,12.400000,12.720000,9.334649,410343682
2010-05-09,13.200000,13.260000,12.580000,12.880000,9.452065,385944878
2010-05-16,12.400000,12.880000,12.000000,12.220000,9.106328,346296864
2010-05-23,12.400000,12.560000,11.400000,12.340000,9.195750,579461494
2010-05-30,12.120000,12.520000,11.920000,12.340000,9.195750,284133783
2010-06-06,11.980000,13.240000,11.820000,12.900000,9.613060,311122786
2010-06-13,12.960000,13.600000,12.920000,13.500000,10.060182,205504580
2010-06-20,13.800000,14.060000,13.300000,13.500000,10.060182,314270689
2010-06-27,13.700000,13.940000,12.840000,12.940000,9.642869,286791562
2010-07-04,12.760000,13.160000,12.600000,13.020000,9.702485,299983525
2010-07-11,13.180000,13.220000,12.200000,12.260000,9.136135,554425589
2010-07-18,12.100000,13.060000,12.100000,12.980000,9.672678,295901234
2010-07-25,13.040000,13.180000,12.960000,13.100000,9.762101,70920700
2010-08-01,13.330000,13.680000,13.320000,13.520000,10.075084,110324900
2010-08-08,13.370000,13.370000,12.620000,12.820000,9.553446,105405400
2010-08-15,12.820000,13.460000,12.820000,13.240000,9.866429,181660900
2010-08-22,13.320000,13.420000,12.980000,13.160000,9.806812,151552820
2010-08-29,13.420000,13.480000,13.080000,13.320000,9.926045,255049015
2010-09-05,13.500000,14.260000,13.400000,14.140000,10.704362,348019363
2010-09-12,14.320000,14.960000,14.300000,14.720000,11.143438,326300517
2010-09-19,14.520000,14.780000,14.320000,14.560000,11.022314,167523026
2010-09-26,14.840000,15.200000,14.640000,15.040000,11.385687,227684092
2010-10-03,15.080000,16.500000,15.080000,16.080000,12.172995,407812515
2010-10-10,16.379999,16.900000,15.720000,16.400000,12.415244,598615107
2010-10-17,16.320000,16.459999,15.900000,15.940000,12.067012,269857094
2010-10-24,16.020000,16.480000,15.620000,16.059999,12.157855,229727920
2010-10-31,16.379999,17.840000,16.059999,17.680000,13.384238,293983616
2010-11-07,17.620001,18.100000,17.219999,17.459999,13.217692,363402405
2010-11-14,17.340000,17.760000,16.400000,17.600000,13.323675,411593561
2010-11-21,17.799999,17.879999,16.540001,16.879999,12.778616,230078958
2010-11-28,17.080000,18.000000,16.559999,17.740000,13.429660,327010291
2010-12-05,17.900000,18.480000,17.580000,18.080000,13.687050,359473015
2010-12-12,18.299999,18.660000,17.520000,17.620001,13.338819,277826505
2010-12-19,17.600000,18.600000,17.200001,18.180000,13.762753,162930873
2010-12-26,18.010000,18.680000,17.820000,18.440001,13.959581,141825768
2011-01-02,18.580000,19.000000,18.320000,18.840000,14.262391,237580922
2011-01-09,18.500000,19.600000,18.459999,19.040001,14.413797,194209872
2011-01-16,19.219999,19.480000,18.559999,18.639999,14.110985,198879700
2011-01-23,18.959999,19.100000,17.299999,17.320000,13.111709,355009904
2011-01-30,16.920000,17.900000,16.820000,17.799999,13.475079,356501929
2011-02-06,17.680000,17.740000,15.700000,16.440001,12.445526,509767029
2011-02-13,16.600000,17.320000,16.379999,17.280001,13.081428,335112860
2011-02-20,17.400000,17.879999,17.240000,17.639999,13.353959,368559451
2011-02-27,17.500000,18.040001,17.260000,17.820000,13.490223,290126378
2011-03-06,17.719999,18.480000,17.420000,17.660000,13.369098,316719522
2011-03-13,17.420000,17.940001,16.920000,17.240000,13.051147,370435266
2011-03-20,17.080000,19.000000,17.080000,18.980000,14.368373,385755444
2011-03-27,18.920000,20.549999,18.520000,20.500000,15.519053,345660983
2011-04-03,20.450001,21.299999,20.049999,20.750000,15.708312,341177201
2011-04-10,20.799999,21.000000,19.340000,19.580000,14.822591,361033216
2011-04-17,19.700001,19.959999,18.780001,19.879999,15.049699,274099729
2011-04-24,19.740000,20.100000,18.840000,19.160000,14.504640,196120566
2011-05-01,19.240000,19.660000,17.920000,17.980000,13.611351,288030367
2011-05-08,18.200001,18.900000,18.020000,18.420000,13.944438,253176520
2011-05-15,18.100000,18.360001,17.719999,18.139999,13.732470,314124140
2011-05-22,17.980000,19.080000,17.780001,19.059999,14.633544,308960842
2011-05-29,19.059999,19.700001,18.680000,18.780001,14.418571,321843894
2011-06-05,18.740000,18.959999,18.320000,18.600000,14.280375,228629325
2011-06-12,18.240000,18.719999,17.740000,17.860001,13.712227,305643627
2011-06-19,17.780001,18.240000,17.719999,17.860001,13.712227,317676437
2011-06-26,17.580000,18.280001,17.260000,18.160000,13.942557,341876283
2011-07-03,18.639999,18.639999,18.160000,18.500000,14.203596,279281945
2011-07-10,18.440001,18.440001,17.559999,17.920000,13.758296,264120502
2011-07-17,18.020000,18.160000,16.700001,17.320000,13.297637,606752471
2011-07-24,17.240000,17.500000,16.900000,17.420000,13.374413,318926853
2011-07-31,17.600000,17.719999,15.080000,15.540000,11.931022,451546297
2011-08-07,15.340000,15.340000,13.240000,14.220000,10.917576,667518432
